Actual,Predicted
3.454791797763371,3.449542065138666
3.4883861764298114,3.4520803499640276
3.513531750784327,3.4558136370431214
3.5489981684642107,3.4605372792248787
3.562111201268873,3.4685136939281627
3.634539408087975,3.4678888345748353
3.70014856109258,3.4699488899845154
4.050375309730805,3.4731843969895753
7.816157741196731,3.4808411457335584
11.064190624548871,3.4898858642682633
10.263904483345094,3.4985242084043486
6.149097859158129,3.5065521657523813
8.075447205029658,3.5189514725748396
6.03327366536451,3.529129240627717
4.0734282654037735,3.5364587062727817
3.579341298037048,3.5448558409876316
3.5085927974560356,3.555020279046178
3.4756399088977545,3.5598387546161785
3.47163507079128,3.5709270247580576
3.522259088501616,3.5831767817393496
3.56070406167678,3.5938109434076706
3.508835403352868,3.6026643447856372
3.539136384753152,3.6145571118235003
3.570373512612485,3.6251821329242797
3.585326592444195,3.620389428676653
3.5334237839443285,3.620016188835373
3.642673370629024,3.624625066113552
3.803637495512695,3.6258097852288005
3.7200766487134396,3.614431555972131
3.6763920356235644,3.6199492849590613
7.808869408105603,7.217886013705788
7.0651643956027215,7.438935405419276
4.6672799651374195,7.689349885978652
4.397779812926328,7.966633826540418
4.605824017836911,8.314104376684046
8.452493330977285,8.582727883404834
5.223305949277802,8.8027169692835
4.618315650739155,9.025418518580125
4.412901263281676,9.144431247017828
3.7199122454500184,9.151983894853696
3.819055601718082,9.014865733353389
3.662725744577984,8.742662171012157
3.6228455753464672,8.400269967851829
4.132428788075828,7.973218843740154
3.667933329030136,7.417545207848747
3.6374538526581373,6.815757662614802
4.137027001358542,6.260018011513372
4.035370115968876,5.617712107700253
4.118790616970671,5.075234944030406
3.498089523636817,4.589829913055038
3.463553158704287,4.143300160167085
3.4441662688532837,3.8390848068673704
3.4371347603196085,3.650593799356116
3.43737533497921,3.5469176737298893
3.441993479777258,3.494691390700913
3.4635732171719473,3.4684957936500607
3.4495862445484504,3.485971035361607
3.4397244608373914,3.506854566195215
3.436838072731489,3.4937345510125692
3.435186422957659,3.487729452042416
3.44005720288637,3.4852189697766596
3.4410834854975647,3.4714415954449835
3.4406745720524063,3.4672764165495504
3.4474214534690235,3.436570838083225
3.4518552634883166,3.4374061843946624
3.4570427894728084,3.4319144806347603
3.4690132513347747,3.4250623557390885
3.480498628355404,3.4097579988186633
3.4581452434801823,3.4124843000402616
3.457379467043922,3.419626511003051
3.4643028121950223,3.4348703116635133
3.466764290862569,3.449804602550832
3.4957002808433133,3.4590750423228824
3.493479376835367,3.457200083405919
3.5274585480048426,3.464685827365479
3.4849805533066176,3.460735070950292
3.5121246111922337,3.4680428277474453
3.4690292473279722,3.473980768936634
3.4868848382111097,3.504065804428749
3.4735472267400445,3.497086473301457
3.4824389677207543,3.4944877591684596
3.491803733071741,3.495891090190743
3.5107616510099255,3.494522798010702
3.470167755796205,3.4961339499922297
3.4608632928005276,3.4931965270508867
3.4557078857547587,3.488922803915898
3.667065355970668,3.476100618892315
3.668590688179167,3.4671978330591586
3.776998580936077,3.4606011362453426
3.7158713528826857,3.451947303925367
3.577705644256416,3.457686564722853
3.5316798398287945,3.4701436348540815
3.553588383750326,3.4908707604208664
3.5791729592514905,3.5098183952205666
3.5731516103834853,3.564091403664891
3.555705059897833,3.6195895020644393
3.5527545608668127,3.7077034305941727
3.5497639449004708,3.781747613583227
3.489602760579128,3.8759196436796226
3.4583817556653202,3.9575986761362585
3.449157272635632,4.014899624531053
3.443039820856113,4.088895629112024
3.4428393631318333,4.163382114008228
3.448299455762321,4.219301567180977
3.450905152273302,4.2962377876544835
3.4530979998169884,4.357118791669724
3.459560381068874,4.433528509105221
3.4761129332680305,4.5131655768587695
3.509222227093134,4.587786059936087
3.5577295686559625,4.689755033818038
3.6206286068606572,4.767520395808003
3.696195836916325,4.872563504418399
3.792428684136362,4.989210777754862
3.91678375692129,5.100960182709849
4.060008579253325,5.186736918900135
4.315269274466145,5.316295545400834
4.534181534838443,5.388773644484434
4.654792339167995,5.46469786448353
5.03994835432167,5.492936124475269
5.381375624582807,5.499663137852715
5.369292873387639,5.432767386490472
6.260909216848674,5.357477801173879
6.7646596049155745,5.26833536836723
6.923875850161576,5.185562990732679
7.0395357676441,5.069209754854509
7.304465723364135,4.962677138395381
3.6155413732144694,3.5437310433707117
3.5067166959681293,3.523629919728197
3.4677785130027017,3.506704254640087
3.4544330304873645,3.495394198782998
3.457632102174585,3.4828673048719385
3.4608391718584044,3.4740660809003554
3.4640462415422233,3.465586554125304
3.4672533112260426,3.4535510926719306
3.462296457619649,3.447976489042519
3.447449509933283,3.4464642329236983
3.4559163414756373,3.4393027252072104
3.4376198451609463,3.4401423878977644
3.4364451552795288,3.4369325252627516
3.434348537599682,3.433059590623995
3.434432706992461,3.439591795655712
3.4350500761584977,3.436088419240754
3.4340599749604883,3.435028113405932
3.434376594063942,3.426657892584399
3.435194420954258,3.4317969227799896
3.4342363117426444,3.433663502843373
3.4338595172362085,3.4313470037332214
3.4338194003008873,3.4327437332345028
3.4336230050510705,3.4344451483205036
3.434657285658864,3.432331011219536
3.435154304018937,3.4361607820671245
3.435346763746617,3.4413301538688597
3.436850133202551,3.447925073350098
3.4379485247354618,3.457616994847676
3.4403017130681066,3.4633151230912254
3.4411395984260835,3.476723700913065
3.444559186305244,3.4908137588260586
3.44128787874398,3.4981173261964225
3.440883027773285,3.500360954670895
3.4488847059896353,3.506300927097315
3.450712819497948,3.511411012162357
3.4549181153287023,3.5170342385329967
3.463084196808474,3.539027205751961
3.465593663455614,3.5816607170507195
3.464619558250803,3.647492861817641
3.464146533880527,3.7384342725735644
